feature,perm_imp,scoring
gnomad_max_af,0.060133523608118786,roc_auc
max_mgi_kid,0.058109998966473994,roc_auc
gnomad_oe_lof_upper_rank,0.030368173759570107,roc_auc
gtex_liver,0.01757610328899777,roc_auc
gnomad_syn_z,0.008354467614860561,roc_auc
no_paralogues_75,0.0029276611306774834,roc_auc
avg_phasCons_exons,0.002166031975704197,roc_auc
no_paralogues_85,0.0020235246416447695,roc_auc
gnomad_oe_syn,0.0018553779127544966,roc_auc
gnomad_oe_lof,0.0018440488778292963,roc_auc
CL_1001432_me,0.0014532965504082673,roc_auc
gtex_tau,0.0013402049561547225,roc_auc
gtex_kidney,0.001232479746865711,roc_auc
gnomad_lof_z,0.0008643854892951053,roc_auc
gnomad_exp_mis_pphen,0.000798200074731903,roc_auc
gnomad_num_coding_exons,0.0005131854066130926,roc_auc
gtex_pancreas,0.0005016576166891218,roc_auc
no_paralogues_95,0.00039790750737387357,roc_auc
metanephric_nTPM,0.00035696397764408696,roc_auc
gnomad_obs_mis_pphen,0.00031880301789593,roc_auc
gnomad_oe_mis_pphen,0.00024367362839188277,roc_auc
CL_0000115_pc,0.00022737571849935635,roc_auc
metanephric_perc_expr,0.00016099154893749467,roc_auc
CL_1001431_me,0.00011368785924970037,roc_auc
CL_0002306_me,7.711693949115083e-05,roc_auc
gnomad_pNull,5.048376966680923e-05,roc_auc
gnomad_pLI,1.3515339910852298e-05,roc_auc
gnomad_mis_z,0.0,roc_auc
gnomad_exp_mis,0.0,roc_auc
gnomad_mu_syn,0.0,roc_auc
gnomad_n_sites,0.0,roc_auc
gnomad_classic_caf,0.0,roc_auc
gnomad_exp_syn,0.0,roc_auc
gnomad_p,0.0,roc_auc
gnomad_exp_hom_lof,0.0,roc_auc
gnomad_obs_syn,0.0,roc_auc
gnomad_cds_length,0.0,roc_auc
gnomad_possible_mis_pphen,0.0,roc_auc
gnomad_gene_length,0.0,roc_auc
CL_1000452_me,0.0,roc_auc
gnomad_oe_mis,0.0,roc_auc
CL_1000849_me,0.0,roc_auc
CL_1001318_me,0.0,roc_auc
CL_1001111_me,0.0,roc_auc
CL_1001107_me,0.0,roc_auc
gnomad_exp_lof,0.0,roc_auc
CL_1001106_me,0.0,roc_auc
CL_1000768_me,0.0,roc_auc
CL_1000692_me,0.0,roc_auc
gnomad_mu_mis,0.0,roc_auc
CL_0000653_me,0.0,roc_auc
gnomad_possible_mis,0.0,roc_auc
CL_0000115_me,0.0,roc_auc
gnomad_possible_syn,0.0,roc_auc
gnomad_obs_mis,0.0,roc_auc
gtex_adrenal_gland,0.0,roc_auc
CL_1001431_pc,0.0,roc_auc
avg_phasCons_promoter,0.0,roc_auc
gtex_endometrium,0.0,roc_auc
gtex_colon,0.0,roc_auc
gtex_cervix,0.0,roc_auc
fetal_kidney_tau,0.0,roc_auc
CL_1000768_pc,0.0,roc_auc
CL_1000849_pc,0.0,roc_auc
CL_1001106_pc,0.0,roc_auc
prom_CpG_o2e_ratio,0.0,roc_auc
CL_1001111_pc,0.0,roc_auc
CL_1001318_pc,0.0,roc_auc
CL_1001432_pc,0.0,roc_auc
gnomad_mu_lof,0.0,roc_auc
CL_1000452_pc,0.0,roc_auc
mesangial_perc_expr,0.0,roc_auc
gtex_breast,0.0,roc_auc
ureteric_bud_perc_expr,0.0,roc_auc
stromal_perc_expr,0.0,roc_auc
vascular_endothelial_perc_expr,0.0,roc_auc
mesangial_nTPM,0.0,roc_auc
ureteric_bud_nTPM,0.0,roc_auc
stromal_nTPM,0.0,roc_auc
vascular_endothelial_nTPM,0.0,roc_auc
gtex_adipose_tissue,0.0,roc_auc
gtex_brain_median,0.0,roc_auc
gtex_vagina,0.0,roc_auc
gtex_urinary_bladder,0.0,roc_auc
gtex_thyroid_gland,0.0,roc_auc
CL_0000653_pc,0.0,roc_auc
gnomad_pRec,0.0,roc_auc
gnomad_possible_lof,0.0,roc_auc
avg_exon_CpG_o2e_ratio,0.0,roc_auc
CL_1001107_pc,0.0,roc_auc
CL_0002306_pc,0.0,roc_auc
CL_1000692_pc,0.0,roc_auc
gtex_esophagus,0.0,roc_auc
gtex_fallopian_tube,0.0,roc_auc
gtex_heart_muscle,0.0,roc_auc
gtex_lung,0.0,roc_auc
gtex_ovary,0.0,roc_auc
gtex_pituitary_gland,0.0,roc_auc
gtex_prostate,0.0,roc_auc
gtex_retina,0.0,roc_auc
gtex_salivary_gland,0.0,roc_auc
gtex_skeletal_muscle,0.0,roc_auc
gtex_skin,0.0,roc_auc
gtex_small_intestine,0.0,roc_auc
gtex_spinal_cord,0.0,roc_auc
gtex_spleen,0.0,roc_auc
gtex_stomach,0.0,roc_auc
gtex_testis,0.0,roc_auc
gnomad_obs_lof,0.0,roc_auc
