feature,perm_imp,scoring
max_mgi_kid,0.040713768951289066,roc_auc
gnomad_max_af,0.022761024939777254,roc_auc
gtex_liver,0.0029010279608532308,roc_auc
no_paralogues_75,0.0017422863185008852,roc_auc
fetal_kidney_tau,0.001620250749306318,roc_auc
gnomad_oe_syn,0.0011476113624257378,roc_auc
avg_phasCons_promoter,0.0009619741936509163,roc_auc
avg_phasCons_exons,0.0008013801547108734,roc_auc
gtex_kidney,0.0007580515649968644,roc_auc
gtex_testis,0.0006769595255320171,roc_auc
gnomad_mis_z,0.0006368110157970452,roc_auc
gtex_esophagus,0.0005708243562325688,roc_auc
gnomad_syn_z,0.0005493588163742347,roc_auc
CL_1001432_me,0.0005227256465500041,roc_auc
gtex_adrenal_gland,0.0005123903866182111,roc_auc
gtex_adipose_tissue,0.0004913223567572622,roc_auc
gtex_retina,0.0004734344068753504,roc_auc
gnomad_possible_mis_pphen,0.00046031657696188333,roc_auc
gnomad_n_sites,0.00040506268732656283,roc_auc
gtex_salivary_gland,0.00039114983741839193,roc_auc
gnomad_classic_caf,0.000362131607609939,roc_auc
gnomad_oe_mis,0.00036054156762039825,roc_auc
gnomad_oe_mis_pphen,0.0003438461477306198,roc_auc
gtex_fallopian_tube,0.0003184055078985226,roc_auc
gtex_pancreas,0.00030926277795886305,roc_auc
prom_CpG_o2e_ratio,0.0003064802079772111,roc_auc
gtex_tau,0.00028739972810316595,roc_auc
ureteric_bud_nTPM,0.00028223209813726946,roc_auc
gnomad_obs_syn,0.0002718968382054765,roc_auc
gnomad_exp_mis_pphen,0.0002671267182369208,roc_auc
gnomad_mu_syn,0.0002504312983471868,roc_auc
gnomad_obs_mis_pphen,0.00024486615838383854,roc_auc
CL_0002306_me,0.00024128856840750502,roc_auc
gtex_brain_median,0.00024049354841277905,roc_auc
gtex_skin,0.00022459314851763779,roc_auc
CL_1001431_me,0.00021902800855442273,roc_auc
gnomad_mu_mis,0.00020948776861737795,roc_auc
gnomad_gene_length,0.00019716495869865903,roc_auc
gnomad_num_coding_exons,0.00019597242870654784,roc_auc
gtex_vagina,0.00019517740871179967,roc_auc
gnomad_pNull,0.00017808447882459167,roc_auc
avg_exon_CpG_o2e_ratio,0.0001637741189191244,roc_auc
gtex_prostate,0.0001633766089216726,roc_auc
CL_1000768_me,0.00015781146895845754,roc_auc
CL_0000115_me,0.00015304134898992406,roc_auc
gnomad_pRec,0.00015304134898990184,roc_auc
metanephric_nTPM,0.00014827122902139056,roc_auc
gnomad_mu_lof,0.00014151355906599772,roc_auc
no_paralogues_95,0.00013873098908439018,roc_auc
CL_1001106_me,0.00013634592910014565,roc_auc
gnomad_possible_syn,0.0001335633591184937,roc_auc
no_paralogues_85,0.00013197331912895294,roc_auc
CL_1001111_me,0.00013157580913158995,roc_auc
CL_0002306_pc,0.00012124054919977478,roc_auc
ureteric_bud_perc_expr,0.0001208430392024562,roc_auc
CL_1001431_pc,0.00012044552920507102,roc_auc
mesangial_nTPM,0.00010096753933361847,roc_auc
gnomad_possible_mis,9.579990936767758e-05,roc_auc
mesangial_perc_expr,9.023476940446251e-05,roc_auc
gtex_skeletal_muscle,8.228456945689189e-05,roc_auc
CL_1001432_pc,7.473187950675086e-05,roc_auc
gnomad_p,7.194930952512114e-05,roc_auc
CL_1001106_pc,6.797420955135802e-05,roc_auc
gnomad_oe_lof,6.39991095775727e-05,roc_auc
gtex_spleen,5.7241439622224274e-05,roc_auc
gtex_cervix,5.724143962217987e-05,roc_auc
metanephric_perc_expr,5.525388963532052e-05,roc_auc
gnomad_possible_lof,5.445886964059454e-05,roc_auc
gnomad_cds_length,4.9688749672105456e-05,roc_auc
gtex_thyroid_gland,4.3726099711394185e-05,roc_auc
gnomad_obs_mis,4.253356971926081e-05,roc_auc
gnomad_obs_lof,3.816095974813471e-05,roc_auc
CL_1001107_me,3.4583369771779e-05,roc_auc
gtex_heart_muscle,3.3788349776986416e-05,roc_auc
CL_1001318_pc,3.1005779795423294e-05,roc_auc
vascular_endothelial_perc_expr,2.4248109840008246e-05,roc_auc
vascular_endothelial_nTPM,2.265806985044527e-05,roc_auc
gtex_lung,2.0670519863585923e-05,roc_auc
CL_1000692_me,1.9875499868815538e-05,roc_auc
CL_1001318_me,1.9875499868815538e-05,roc_auc
CL_1001111_pc,1.5105379900370863e-05,roc_auc
gnomad_exp_mis,1.2720319916037504e-05,roc_auc
gtex_endometrium,1.1130279926585552e-05,roc_auc
