feature,rank_value
fetal_kidney_tau,5.0
gtex_tau,1.8666666666666667
avg_phasCons_exons,1.8333333333333333
prom_CpG_o2e_ratio,1.4333333333333333
avg_exon_CpG_o2e_ratio,1.1428571428571428
gnomad_oe_lof_upper_rank,0.8928571428571428
gnomad_oe_lof,0.7952380952380952
gnomad_pRec,0.5972222222222222
gnomad_oe_mis_pphen,0.5833333333333333
gnomad_oe_syn,0.4575757575757576
gnomad_n_sites,0.4380952380952381
gnomad_syn_z,0.4087412587412588
gnomad_lof_z,0.39266983016983015
gnomad_pNull,0.38168498168498166
gnomad_oe_mis,0.3441849816849817
gnomad_mis_z,0.30753968253968256
gnomad_num_coding_exons,0.3027572702495303
gnomad_obs_lof,0.2945261437908497
gnomad_exp_lof,0.24786967418546366
gnomad_mu_lof,0.23457556935817805
gnomad_obs_mis_pphen,0.22596491228070176
avg_phasCons_promoter,0.2214194577352472
max_mgi_kid,0.215445199019053
gnomad_exp_syn,0.21443064182194616
gnomad_possible_lof,0.20988592727723163
gnomad_exp_mis,0.19787619787619787
gnomad_cds_length,0.18642662795586334
gnomad_obs_mis,0.18383182740180712
gnomad_possible_mis,0.17941798941798942
gnomad_possible_syn,0.17599865013658117
gnomad_mu_mis,0.15839442815249266
gnomad_mu_syn,0.15731915933528837
gnomad_exp_mis_pphen,0.15497611725446575
gnomad_obs_syn,0.15286955691367457
gnomad_possible_mis_pphen,0.1445887445887446
no_paralogues_75,0.1388888888888889
ureteric_bud_perc_expr,0.13513513513513514
gnomad_gene_length,0.1289136302294197
no_paralogues_85,0.12641206675224648
CL_0002306_me,0.12634705901714888
metanephric_perc_expr,0.12448181899401412
CL_1001106_me,0.11962833914053425
stromal_perc_expr,0.11522198731501057
CL_1001431_me,0.11418839558374443
CL_0000115_me,0.1106280193236715
vascular_endothelial_perc_expr,0.10968379446640317
CL_1001432_me,0.10638297872340426
mesangial_perc_expr,0.10416666666666666
CL_1000768_me,0.10163265306122449
CL_1001111_me,0.10040816326530612
stromal_nTPM,0.09803921568627451
CL_1000849_me,0.09506531204644413
ureteric_bud_nTPM,0.09436650002687738
vascular_endothelial_nTPM,0.092980848641226
CL_1001318_me,0.09158249158249157
metanephric_nTPM,0.08928571428571427
mesangial_nTPM,0.08771929824561403
CL_1001107_me,0.08620689655172414
gtex_testis,0.0847457627118644
gnomad_pLI,0.08333333333333333
no_paralogues_95,0.08093436012691697
CL_1000692_me,0.07962909626216078
CL_0000653_me,0.0794051061386466
gtex_retina,0.07891670565024611
CL_1000452_me,0.07814026251526252
gtex_kidney,0.07575757575757576
gtex_thyroid_gland,0.07462686567164178
CL_1000692_pc,0.07352941176470588
gtex_skeletal_muscle,0.07246376811594203
gtex_pituitary_gland,0.07142857142857142
gtex_heart_muscle,0.07042253521126761
gtex_spinal_cord,0.06944444444444445
gtex_brain_median,0.06812291743798593
gtex_adipose_tissue,0.06703176861071598
gtex_small_intestine,0.06635685798508757
CL_0002306_pc,0.0661593273345256
CL_1001107_pc,0.06528576686471424
CL_1001106_pc,0.06316087560684659
CL_1001432_pc,0.06234958587279262
gtex_breast,0.06191663274996608
CL_1000849_pc,0.06128411568586904
gtex_stomach,0.06077997591582031
gtex_lung,0.06046937942756511
gtex_esophagus,0.06017271231616987
CL_1001431_pc,0.05922682049808434
gtex_vagina,0.05831324777973205
gtex_liver,0.05696966128684341
CL_0000653_pc,0.05680741502898574
gtex_adrenal_gland,0.056333393061540615
gtex_cervix,0.056321647700958044
CL_1000768_pc,0.05473751684605139
gtex_fallopian_tube,0.05460814314250499
gtex_prostate,0.054480461835048406
gtex_skin,0.05382348019719144
gtex_urinary_bladder,0.052640913890979524
CL_1001111_pc,0.05187074829931972
gtex_endometrium,0.051032906783209354
CL_0000115_pc,0.05071744161582158
gnomad_p,0.05035309756709096
CL_1000452_pc,0.049906931869657556
gnomad_classic_caf,0.049740904520316286
CL_1001318_pc,0.04941947592817534
gnomad_max_af,0.04857144132167569
gtex_ovary,0.048281894267422756
gtex_colon,0.04808230984701573
gtex_spleen,0.04744108093164697
gnomad_exp_hom_lof,0.0465989680182247
gtex_salivary_gland,0.04642589775169649
gtex_pancreas,0.045871559633027525
