feature,perm_imp,scoring
max_mgi_kid,0.021674232606950006,roc_auc
no_paralogues_75,0.016921603078317315,roc_auc
no_paralogues_85,0.013843285658634264,roc_auc
avg_phasCons_exons,0.01138985395482688,roc_auc
gnomad_syn_z,0.009358180358235879,roc_auc
gnomad_gene_length,0.007973255527376422,roc_auc
gnomad_oe_syn,0.007235874482243121,roc_auc
gnomad_pRec,0.006664255106015826,roc_auc
gnomad_oe_mis_pphen,0.006217453868964729,roc_auc
gnomad_n_sites,0.005943569480772326,roc_auc
fetal_kidney_tau,0.005661337382635101,roc_auc
gnomad_pLI,0.005487625513781569,roc_auc
no_paralogues_95,0.00531510617492017,roc_auc
avg_phasCons_promoter,0.005310336054951658,roc_auc
CL_1000452_me,0.005144574386045741,roc_auc
CL_1000692_me,0.0050126010669167,roc_auc
prom_CpG_o2e_ratio,0.004987557937082077,roc_auc
CL_1000768_me,0.004868702447866524,roc_auc
CL_1001111_me,0.004410373420891456,roc_auc
gtex_liver,0.0043018531916076295,roc_auc
CL_0002306_me,0.004262102191870021,roc_auc
vascular_endothelial_nTPM,0.004130526382738431,roc_auc
vascular_endothelial_perc_expr,0.003835176454687739,roc_auc
CL_0000653_me,0.0038153009548189455,roc_auc
gtex_tau,0.0036714023357686367,roc_auc
ureteric_bud_perc_expr,0.003528696246710572,roc_auc
CL_0000653_pc,0.003443629107271917,roc_auc
CL_0000115_me,0.003271507278407948,roc_auc
gnomad_mis_z,0.003183657568987752,roc_auc
gnomad_possible_mis_pphen,0.0031625895391268035,roc_auc
gtex_adrenal_gland,0.0031264161293655278,roc_auc
gnomad_exp_mis_pphen,0.003108528179483616,roc_auc
avg_exon_CpG_o2e_ratio,0.003071162239730252,roc_auc
metanephric_perc_expr,0.0030083556601448124,roc_auc
CL_1000692_pc,0.002971784740386063,roc_auc
gnomad_pNull,0.002937598880611714,roc_auc
CL_1001318_me,0.002893475270902979,roc_auc
CL_1001431_me,0.002759116891789715,roc_auc
metanephric_nTPM,0.0025949452628732717,roc_auc
ureteric_bud_nTPM,0.002559964383104174,roc_auc
gtex_skeletal_muscle,0.0024649594937312,roc_auc
CL_1000849_pc,0.0023524641644736776,roc_auc
gtex_testis,0.002196640245502124,roc_auc
gnomad_oe_lof_upper_rank,0.0021779572756253527,roc_auc
CL_1001106_me,0.002115150696039891,roc_auc
gnomad_exp_syn,0.002104417926110669,roc_auc
gnomad_oe_lof,0.0020980577661527723,roc_auc
gnomad_p,0.0020920951161921275,roc_auc
CL_1001107_me,0.0020320711065881848,roc_auc
CL_1001432_me,0.0019466064571523,roc_auc
CL_1001431_pc,0.0018090679980600432,roc_auc
gtex_retina,0.0017307585285768923,roc_auc
stromal_perc_expr,0.001703727848755321,roc_auc
CL_1001318_pc,0.0016818647988996016,roc_auc
CL_0002306_pc,0.0016667594189992974,roc_auc
CL_1001111_pc,0.0016301884992406368,roc_auc
CL_1000768_pc,0.0016230333192879033,roc_auc
gnomad_obs_lof,0.0016218407892957254,roc_auc
CL_1000452_pc,0.0016182631993193475,roc_auc
gnomad_oe_mis,0.0015848723595397463,roc_auc
mesangial_perc_expr,0.0014532965504081563,roc_auc
gnomad_possible_syn,0.0014469363904500375,roc_auc
CL_1001106_pc,0.0013861173608514577,roc_auc
CL_1000849_me,0.0013404037111532264,roc_auc
gnomad_obs_mis_pphen,0.0013181431513001884,roc_auc
stromal_nTPM,0.0012652743216490902,roc_auc
gtex_small_intestine,0.0010418737031235193,roc_auc
gtex_skin,0.0009723094535826649,roc_auc
CL_0000115_pc,0.000965949293624635,roc_auc
gnomad_exp_mis,0.0008439137244300899,roc_auc
gnomad_exp_lof,0.000836758544477334,roc_auc
gtex_kidney,0.0008252307545533854,roc_auc
CL_1001107_pc,0.0008192681045926964,roc_auc
gtex_spleen,0.0007489088350570716,roc_auc
gtex_pituitary_gland,0.0007254557452119226,roc_auc
mesangial_nTPM,0.0006845122154820471,roc_auc
gnomad_cds_length,0.0006781520555241283,roc_auc
gnomad_possible_lof,0.000668611815587039,roc_auc
gtex_colon,0.0006614566356343054,roc_auc
gtex_stomach,0.0006368110157969564,roc_auc
gtex_vagina,0.0006260782458678227,roc_auc
gnomad_mu_lof,0.0005779795361852802,roc_auc
CL_1001432_pc,0.0005350484564685898,roc_auc
gtex_salivary_gland,0.0004893348067702696,roc_auc
gtex_cervix,0.0004889372967729732,roc_auc
gtex_spinal_cord,0.00048456468680180276,roc_auc
gtex_esophagus,0.0004670742469171874,roc_auc
gtex_brain_median,0.0004571364969827574,roc_auc
gtex_lung,0.00041460292726351876,roc_auc
gtex_heart_muscle,0.00041182035728184465,roc_auc
gtex_ovary,0.0003601440576229464,roc_auc
gnomad_possible_mis,0.00035934903762817604,roc_auc
gtex_adipose_tissue,0.0003366909677777308,roc_auc
gtex_fallopian_tube,0.00032556068785118966,roc_auc
gnomad_num_coding_exons,0.0002889897680925957,roc_auc
gnomad_obs_syn,0.00028660470810826233,roc_auc
gnomad_max_af,0.0002722943482027729,roc_auc
gnomad_mu_syn,0.00025758647829989825,roc_auc
gtex_endometrium,0.0002460586883758609,roc_auc
gtex_thyroid_gland,0.00022618318850706754,roc_auc
gnomad_classic_caf,0.00019279234872744412,roc_auc
gtex_breast,0.00013912849908161994,roc_auc
gtex_urinary_bladder,0.000127998219155101,roc_auc
gtex_prostate,0.00011448287924433753,roc_auc
gtex_pancreas,6.757669955386181e-05,roc_auc
gnomad_exp_hom_lof,-0.00026672920823969106,roc_auc
gnomad_mu_mis,-0.0003152254279195743,roc_auc
gnomad_lof_z,-0.0006308483658364672,roc_auc
gnomad_obs_mis,-0.0013097954413554326,roc_auc
