feature,rank_value
gnomad_max_af,5.0
max_mgi_kid,2.5
gnomad_exp_hom_lof,1.6666666666666665
gtex_kidney,1.25
gtex_liver,1.0
gnomad_lof_z,0.7857142857142857
metanephric_nTPM,0.7261904761904762
gnomad_oe_lof,0.6607142857142857
gnomad_pNull,0.5333333333333333
metanephric_perc_expr,0.5131313131313131
gnomad_mu_lof,0.4318181818181818
gnomad_oe_syn,0.4114219114219114
gnomad_oe_lof_upper_rank,0.4106893106893107
gtex_tau,0.3531135531135531
CL_1001432_me,0.3339285714285714
gnomad_exp_lof,0.31997863247863245
no_paralogues_85,0.2854102167182663
no_paralogues_95,0.28138974888200896
avg_phasCons_exons,0.26964224286205707
gnomad_pLI,0.25555555555555554
gnomad_classic_caf,0.23809523809523808
gtex_lung,0.07633587786259542
gtex_colon,0.07633587786259542
gtex_heart_muscle,0.07633587786259542
gtex_fallopian_tube,0.07633587786259542
gtex_esophagus,0.07633587786259542
gtex_endometrium,0.07633587786259542
gtex_pancreas,0.07633587786259542
gtex_cervix,0.07633587786259542
gtex_breast,0.07633587786259542
gtex_brain_median,0.07633587786259542
gtex_adrenal_gland,0.07633587786259542
gtex_adipose_tissue,0.07633587786259542
gnomad_syn_z,0.07633587786259542
gtex_ovary,0.07633587786259542
gtex_retina,0.07633587786259542
gtex_pituitary_gland,0.07633587786259542
gtex_prostate,0.07633587786259542
vascular_endothelial_nTPM,0.07633587786259542
ureteric_bud_perc_expr,0.07633587786259542
ureteric_bud_nTPM,0.07633587786259542
stromal_perc_expr,0.07633587786259542
stromal_nTPM,0.07633587786259542
prom_CpG_o2e_ratio,0.07633587786259542
no_paralogues_75,0.07633587786259542
mesangial_perc_expr,0.07633587786259542
mesangial_nTPM,0.07633587786259542
gtex_vagina,0.07633587786259542
gtex_urinary_bladder,0.07633587786259542
gtex_thyroid_gland,0.07633587786259542
gtex_testis,0.07633587786259542
gtex_stomach,0.07633587786259542
gtex_spleen,0.07633587786259542
gtex_spinal_cord,0.07633587786259542
gtex_small_intestine,0.07633587786259542
gtex_skin,0.07633587786259542
gtex_skeletal_muscle,0.07633587786259542
gtex_salivary_gland,0.07633587786259542
gnomad_possible_mis_pphen,0.07633587786259542
gnomad_possible_syn,0.07633587786259542
CL_0000115_me,0.07633587786259542
gnomad_possible_mis,0.07633587786259542
gnomad_possible_lof,0.07633587786259542
CL_1001431_me,0.07633587786259542
CL_1001318_pc,0.07633587786259542
CL_1001318_me,0.07633587786259542
CL_1001111_pc,0.07633587786259542
CL_1001111_me,0.07633587786259542
CL_1001107_pc,0.07633587786259542
CL_1001107_me,0.07633587786259542
CL_1001106_pc,0.07633587786259542
CL_1001106_me,0.07633587786259542
CL_1000849_pc,0.07633587786259542
CL_1000849_me,0.07633587786259542
CL_1000768_pc,0.07633587786259542
CL_1000768_me,0.07633587786259542
CL_1000692_pc,0.07633587786259542
CL_1000692_me,0.07633587786259542
CL_1000452_pc,0.07633587786259542
CL_1000452_me,0.07633587786259542
CL_0002306_pc,0.07633587786259542
CL_0002306_me,0.07633587786259542
CL_0000653_pc,0.07633587786259542
CL_0000653_me,0.07633587786259542
CL_1001431_pc,0.07633587786259542
CL_1001432_pc,0.07633587786259542
avg_exon_CpG_o2e_ratio,0.07633587786259542
gnomad_num_coding_exons,0.07633587786259542
gnomad_pRec,0.07633587786259542
gnomad_p,0.07633587786259542
CL_0000115_pc,0.07633587786259542
gnomad_oe_mis_pphen,0.07633587786259542
gnomad_oe_mis,0.07633587786259542
gnomad_obs_syn,0.07633587786259542
gnomad_obs_mis_pphen,0.07633587786259542
gnomad_obs_mis,0.07633587786259542
gnomad_obs_lof,0.07633587786259542
gnomad_n_sites,0.07633587786259542
avg_phasCons_promoter,0.07633587786259542
gnomad_mu_syn,0.07633587786259542
gnomad_mu_mis,0.07633587786259542
gnomad_mis_z,0.07633587786259542
gnomad_gene_length,0.07633587786259542
gnomad_exp_syn,0.07633587786259542
gnomad_exp_mis_pphen,0.07633587786259542
gnomad_exp_mis,0.07633587786259542
gnomad_cds_length,0.07633587786259542
fetal_kidney_tau,0.07633587786259542
vascular_endothelial_perc_expr,0.07633587786259542
