feature,perm_imp,scoring
max_mgi_kid,0.02387325791243642,roc_auc
no_paralogues_75,0.017445918764856884,roc_auc
no_paralogues_85,0.012910727204789118,roc_auc
avg_phasCons_exons,0.00941263922787643,roc_auc
gnomad_gene_length,0.00853692470365619,roc_auc
gnomad_syn_z,0.0083922310646112,roc_auc
gnomad_pRec,0.006320408958285273,roc_auc
gnomad_oe_mis_pphen,0.006319613938290414,roc_auc
gnomad_oe_syn,0.005781782911840128,roc_auc
gnomad_pLI,0.005761509901973949,roc_auc
gnomad_n_sites,0.005581040363165046,roc_auc
fetal_kidney_tau,0.00535485717465789,roc_auc
CL_1000692_me,0.005230039035481626,roc_auc
avg_phasCons_promoter,0.004866317387882213,roc_auc
prom_CpG_o2e_ratio,0.004819808718189211,roc_auc
CL_1000768_me,0.004817026148207537,roc_auc
no_paralogues_95,0.00473076647877686,roc_auc
CL_1000452_me,0.0045737500298131725,roc_auc
vascular_endothelial_nTPM,0.004355119531256113,roc_auc
gtex_liver,0.004299070621626022,roc_auc
gnomad_mis_z,0.004134103972714853,roc_auc
vascular_endothelial_perc_expr,0.004013658443509716,roc_auc
gtex_adrenal_gland,0.0038729399044385104,roc_auc
gtex_tau,0.0038009905949133228,roc_auc
avg_exon_CpG_o2e_ratio,0.003665042175810673,roc_auc
CL_0002306_me,0.003661862095831614,roc_auc
ureteric_bud_perc_expr,0.0034861626769912444,roc_auc
CL_0000115_me,0.0034146108774633977,roc_auc
CL_1000692_pc,0.0033080781981666084,roc_auc
gnomad_pNull,0.0032993329782243118,roc_auc
CL_0000653_me,0.0032075081688303976,roc_auc
gnomad_oe_lof,0.00319359531892216,roc_auc
CL_1001111_me,0.0031284036793524316,roc_auc
gtex_skeletal_muscle,0.002796085321545738,roc_auc
metanephric_nTPM,0.002682794972293445,roc_auc
gnomad_possible_mis_pphen,0.0026323112026266802,roc_auc
metanephric_perc_expr,0.0025786473529809005,roc_auc
CL_0000653_pc,0.0025345237432720102,roc_auc
ureteric_bud_nTPM,0.0025178283233822317,roc_auc
CL_1000849_pc,0.002505505513463557,roc_auc
CL_1001318_me,0.0024307736339568508,roc_auc
gnomad_exp_mis_pphen,0.002405332994124687,roc_auc
CL_1001431_me,0.002237186265234481,roc_auc
CL_1001318_pc,0.0021787522956200566,roc_auc
CL_0002306_pc,0.0021700070756778267,roc_auc
gtex_testis,0.002142976395856211,roc_auc
gnomad_exp_syn,0.0019044703974304244,roc_auc
CL_1001431_pc,0.0018730671076376605,roc_auc
CL_1000452_pc,0.0017717020583066124,roc_auc
gnomad_oe_mis,0.0017569941884037154,roc_auc
CL_1001106_me,0.0016254183792720589,roc_auc
gtex_small_intestine,0.0016134930793507917,roc_auc
CL_1000768_pc,0.0016035553294164507,roc_auc
CL_1001111_pc,0.0015920275394924355,roc_auc
CL_1001107_me,0.0015331960598807814,roc_auc
gnomad_oe_lof_upper_rank,0.0014799297202324313,roc_auc
CL_1001432_me,0.0014727745402796089,roc_auc
CL_1001106_pc,0.0014151355906600216,roc_auc
gnomad_obs_lof,0.0013932725408043246,roc_auc
mesangial_perc_expr,0.0012799821915520314,roc_auc
gnomad_p,0.0012398336818169487,roc_auc
CL_0000115_pc,0.0012024677420635842,roc_auc
gnomad_obs_mis_pphen,0.0011265433325647,roc_auc
gtex_retina,0.000995762543427925,roc_auc
gtex_skin,0.0009476638337452936,roc_auc
stromal_perc_expr,0.0009099003839945441,roc_auc
gtex_esophagus,0.0008256282645506818,roc_auc
mesangial_nTPM,0.0007397661051174786,roc_auc
gtex_stomach,0.0006391960757811344,roc_auc
stromal_nTPM,0.000623295675886193,roc_auc
gtex_pituitary_gland,0.0006169355159280965,roc_auc
gtex_vagina,0.0006030226660199256,roc_auc
CL_1000849_me,0.0005950724660724438,roc_auc
gnomad_possible_syn,0.0005918923860934067,roc_auc
gtex_spinal_cord,0.0005899048361064807,roc_auc
gtex_spleen,0.0005386260464449455,roc_auc
gtex_colon,0.0005386260464449233,roc_auc
gnomad_exp_mis,0.00048814227677815845,roc_auc
CL_1001432_pc,0.00047621697685689134,roc_auc
CL_1001107_pc,0.00047224187688301724,roc_auc
gtex_cervix,0.0004654842069276244,roc_auc
gtex_salivary_gland,0.0004607140869591797,roc_auc
gtex_brain_median,0.0004340809171348825,roc_auc
gtex_kidney,0.0004074477473106963,roc_auc
gnomad_max_af,0.00038916228743139935,roc_auc
gtex_adipose_tissue,0.0003867772274471326,roc_auc
gnomad_obs_syn,0.00038478967746029545,roc_auc
gnomad_exp_lof,0.000370081807557332,roc_auc
gnomad_classic_caf,0.0003510013276832646,roc_auc
gtex_ovary,0.00033549843778555297,roc_auc
gtex_lung,0.00021783547856217832,roc_auc
gtex_fallopian_tube,0.00021664294857000056,roc_auc
gtex_pancreas,0.0001971649586985702,roc_auc
gnomad_cds_length,0.00016377411891903558,roc_auc
gnomad_possible_lof,0.00016138905893468004,roc_auc
gnomad_mu_syn,0.00013912849908161994,roc_auc
gtex_endometrium,9.023476940424046e-05,roc_auc
gtex_breast,8.06945294673067e-05,roc_auc
gtex_heart_muscle,6.280657958537272e-05,roc_auc
gtex_prostate,2.5043129834600997e-05,roc_auc
gtex_urinary_bladder,9.540239936867145e-06,roc_auc
gtex_thyroid_gland,-8.943974940980314e-05,roc_auc
gnomad_exp_hom_lof,-0.0001343583791133529,roc_auc
gnomad_possible_mis,-0.000174109378850984,roc_auc
gnomad_lof_z,-0.00025877900829214263,roc_auc
gnomad_mu_lof,-0.0002774619781689136,roc_auc
gnomad_mu_mis,-0.00047740950684924675,roc_auc
gnomad_num_coding_exons,-0.0010299484032024076,roc_auc
gnomad_obs_mis,-0.0015081529300462915,roc_auc
