feature,perm_imp,scoring
gnomad_pLI,0.07594945262873362,roc_auc
gtex_kidney,0.04240557150012329,roc_auc
gnomad_p,0.028897784279274606,roc_auc
gtex_adipose_tissue,0.021482235278217333,roc_auc
max_mgi_kid,0.016099552403742966,roc_auc
gnomad_max_af,0.011907809481408505,roc_auc
gnomad_exp_hom_lof,0.011745625402478898,roc_auc
gtex_brain_median,0.009107351549891484,roc_auc
gtex_spinal_cord,0.007115428953038139,roc_auc
gtex_adrenal_gland,0.006901966084446975,roc_auc
gtex_liver,0.0056446419627454334,roc_auc
gnomad_syn_z,0.005581040363165202,roc_auc
avg_phasCons_exons,0.004904080837633051,roc_auc
gtex_colon,0.0044556895605924575,roc_auc
gtex_lung,0.004168289832489336,roc_auc
gnomad_oe_syn,0.0034893427569703704,roc_auc
gtex_retina,0.0033867851776472556,roc_auc
gtex_salivary_gland,0.0032444765985864656,roc_auc
gnomad_oe_mis_pphen,0.003192402788930182,roc_auc
gtex_skeletal_muscle,0.0030027905201815753,roc_auc
gtex_ovary,0.002937996390609254,roc_auc
gtex_fallopian_tube,0.0029034130208374976,roc_auc
gtex_small_intestine,0.002809998171454042,roc_auc
no_paralogues_75,0.0026903476622437417,roc_auc
gtex_esophagus,0.002629926142642547,roc_auc
gnomad_gene_length,0.0020952751961712092,roc_auc
gtex_stomach,0.0020610893363968595,roc_auc
no_paralogues_85,0.0020507540764650666,roc_auc
gtex_vagina,0.0017828323382333311,roc_auc
metanephric_perc_expr,0.0016858398988734535,roc_auc
gtex_cervix,0.0016369461691962072,roc_auc
gtex_urinary_bladder,0.0016083254493851396,roc_auc
gnomad_oe_lof,0.0015502889897681226,roc_auc
metanephric_nTPM,0.0014580666703768231,roc_auc
gnomad_lof_z,0.0012760070915784016,roc_auc
vascular_endothelial_perc_expr,0.001156356582368101,roc_auc
mesangial_nTPM,0.0009150680139605738,roc_auc
mesangial_perc_expr,0.0008856522741547357,roc_auc
gnomad_pRec,0.0007799146148526059,roc_auc
gtex_tau,0.0007727594348998279,roc_auc
gnomad_obs_lof,0.0007489088350571826,roc_auc
gtex_skin,0.0007357910051438044,roc_auc
gtex_thyroid_gland,0.0007274432951988929,roc_auc
gtex_pituitary_gland,0.0006956424954087659,roc_auc
gtex_heart_muscle,0.000628065795854793,roc_auc
gnomad_oe_lof_upper_rank,0.0005978550360542067,roc_auc
ureteric_bud_nTPM,0.0005934824260830807,roc_auc
gtex_endometrium,0.0005871222661250286,roc_auc
avg_phasCons_promoter,0.0005517438763585014,roc_auc
vascular_endothelial_nTPM,0.0005068252466549295,roc_auc
gnomad_pNull,0.00046468918693305384,roc_auc
gtex_testis,0.00046429167693571303,roc_auc
fetal_kidney_tau,0.0003927398774079549,roc_auc
gnomad_oe_mis,0.00030012004801920343,roc_auc
avg_exon_CpG_o2e_ratio,0.00027388438819242467,roc_auc
stromal_perc_expr,0.0002718968382054765,roc_auc
gnomad_classic_caf,0.00025400888832363135,roc_auc
prom_CpG_o2e_ratio,0.0002464561983734237,roc_auc
no_paralogues_95,0.00022777322849674154,roc_auc
gnomad_n_sites,0.00022419563852036362,roc_auc
gtex_pancreas,0.00020829523862528899,roc_auc
gnomad_exp_mis_pphen,0.00016655668890068752,roc_auc
gtex_prostate,7.950199947537318e-05,roc_auc
gtex_breast,5.922898960910583e-05,roc_auc
gnomad_obs_mis_pphen,2.7030679821615777e-05,roc_auc
stromal_nTPM,2.265806985044527e-05,roc_auc
gnomad_cds_length,1.7887949882000598e-05,roc_auc
CL_1000768_me,1.4707869902963467e-05,roc_auc
gnomad_possible_mis_pphen,1.3912849908170876e-05,roc_auc
CL_1001432_me,9.54023993708919e-06,roc_auc
CL_1001111_me,5.565139963303878e-06,roc_auc
CL_1001107_me,5.565139963303878e-06,roc_auc
CL_1000849_me,4.3726099711705045e-06,roc_auc
CL_1001431_me,3.5775899764001196e-06,roc_auc
CL_1000849_pc,1.9875499868593495e-06,roc_auc
CL_1001318_pc,1.5900399895629747e-06,roc_auc
CL_1001111_pc,1.5900399895407701e-06,roc_auc
CL_0002306_pc,1.5900399895407701e-06,roc_auc
CL_0000653_me,1.5900399895185658e-06,roc_auc
CL_1001431_pc,1.5900399894963612e-06,roc_auc
CL_1000452_pc,1.192529992177782e-06,roc_auc
CL_1001432_pc,1.1925299921333731e-06,roc_auc
CL_1001106_pc,7.950199947703851e-07,roc_auc
CL_1001107_pc,3.97509997407397e-07,roc_auc
CL_1000768_pc,3.9750999738519253e-07,roc_auc
CL_0000115_pc,3.9750999738519253e-07,roc_auc
CL_0000653_pc,3.975099973629881e-07,roc_auc
CL_1000452_me,-7.950199947037717e-07,roc_auc
CL_1000692_me,-1.1925299921111688e-06,roc_auc
CL_1001318_me,-1.1925299921111688e-06,roc_auc
ureteric_bud_perc_expr,-1.987549986837145e-06,roc_auc
gnomad_obs_syn,-2.3850599842223376e-06,roc_auc
CL_1000692_pc,-6.360159957963241e-06,roc_auc
CL_0000115_me,-8.347709944889203e-06,roc_auc
CL_1001106_me,-1.709292988711919e-05,roc_auc
CL_0002306_me,-2.385059984255644e-05,roc_auc
gnomad_possible_mis,-2.5838149829437996e-05,roc_auc
gnomad_possible_syn,-3.1403289792697465e-05,roc_auc
gnomad_mis_z,-3.736593975336433e-05,roc_auc
gtex_spleen,-5.16762996588982e-05,roc_auc
gnomad_mu_syn,-6.121653959589857e-05,roc_auc
gnomad_mu_mis,-7.7911959485788e-05,roc_auc
gnomad_exp_syn,-8.943974940964772e-05,roc_auc
gnomad_possible_lof,-9.182480939395887e-05,roc_auc
gnomad_exp_mis,-9.222231939129966e-05,roc_auc
gnomad_mu_lof,-0.00013475588911060488,roc_auc
gnomad_obs_mis,-0.00013912849908170877,roc_auc
gnomad_num_coding_exons,-0.00015224632899515366,roc_auc
gnomad_exp_lof,-0.00021266784859641508,roc_auc
