feature,rank_value
max_mgi_kid,4.0
no_paralogues_75,3.5
no_paralogues_85,1.6666666666666665
avg_phasCons_exons,1.25
gnomad_syn_z,1.0
gnomad_gene_length,0.8333333333333333
gnomad_oe_mis_pphen,0.6190476190476191
gnomad_pRec,0.6079365079365079
gnomad_pLI,0.6039682539682539
gnomad_n_sites,0.5194444444444445
avg_phasCons_promoter,0.47474747474747475
gnomad_oe_syn,0.41233766233766234
fetal_kidney_tau,0.3663461538461539
prom_CpG_o2e_ratio,0.3050976800976801
CL_1000692_me,0.30390720390720394
no_paralogues_95,0.28799019607843135
gnomad_pNull,0.2774978891077962
gtex_liver,0.2692982456140351
vascular_endothelial_perc_expr,0.25017146446679356
gnomad_oe_lof,0.24483118636042173
CL_1000452_me,0.2390183346065699
gnomad_obs_lof,0.2336714010627054
gtex_tau,0.22574660633484164
gtex_adrenal_gland,0.22368983957219252
vascular_endothelial_nTPM,0.2197459165154265
avg_exon_CpG_o2e_ratio,0.20485312899106
CL_0002306_me,0.19031965871902756
CL_1000692_pc,0.18642662795586334
CL_1000768_me,0.18396260997067448
ureteric_bud_nTPM,0.1770979020979021
gnomad_exp_mis_pphen,0.16948988823988825
CL_1000849_pc,0.15862590963397416
gnomad_oe_lof_upper_rank,0.1529106046137138
ureteric_bud_perc_expr,0.14967670489050833
CL_0000653_pc,0.14725486689678513
metanephric_perc_expr,0.13442460317460317
CL_0002306_pc,0.13139956456330185
gnomad_mis_z,0.1301128936423054
CL_0000653_me,0.12889358369989645
gtex_skeletal_muscle,0.12672556201967966
CL_1001431_me,0.12554795054795054
gnomad_possible_mis_pphen,0.12369305804660495
CL_0000115_me,0.12291370317686107
gtex_testis,0.1219713177993024
CL_1001431_pc,0.1210630155752107
gnomad_p,0.11738056530330365
CL_1001318_pc,0.10817951873120044
CL_1001111_me,0.10688595514926535
metanephric_nTPM,0.10126679869094854
gtex_retina,0.10070420517229028
CL_1001111_pc,0.10048827223196971
CL_1001318_me,0.10047440990490103
mesangial_perc_expr,0.0982898508511563
CL_1000768_pc,0.09505476962373514
gnomad_exp_syn,0.09068071121199224
CL_1001106_pc,0.08954993807934984
CL_1001432_me,0.08933124346917451
CL_1001432_pc,0.08915495319853672
CL_1001107_me,0.08684922244759972
CL_1000452_pc,0.08676078673290409
gnomad_oe_mis,0.08102772753515647
stromal_perc_expr,0.0808548220168333
gtex_small_intestine,0.07882058571047126
gnomad_possible_syn,0.07802988184289147
CL_0000115_pc,0.07687262600866007
gnomad_obs_mis_pphen,0.07679783205729909
stromal_nTPM,0.07561510965307341
CL_1001107_pc,0.07553348279154731
gtex_spinal_cord,0.07426613566385142
gtex_skin,0.07347774108279895
mesangial_nTPM,0.071751852548954
gtex_pituitary_gland,0.07090962264209645
gtex_brain_median,0.06688443976115209
gtex_esophagus,0.06651356611931915
gtex_kidney,0.0664029289029289
CL_1001106_me,0.06580790297339593
gtex_colon,0.06445731483706167
gtex_stomach,0.06251954163217928
gnomad_mu_syn,0.06201106859001596
gtex_salivary_gland,0.061319265001435544
gtex_spleen,0.06122784427769251
gtex_adipose_tissue,0.05998505317431827
gtex_ovary,0.05960017285591074
gtex_vagina,0.05929216843192091
gnomad_lof_z,0.059037953752973014
gnomad_max_af,0.05810453864577576
gtex_heart_muscle,0.057572158707566615
gnomad_classic_caf,0.05749970030177488
gtex_thyroid_gland,0.05668819118389702
gtex_lung,0.055256989564636844
gtex_cervix,0.055148418538492866
gtex_breast,0.05419801096519189
gnomad_exp_hom_lof,0.05416994219966594
gtex_pancreas,0.05374035535791475
gtex_endometrium,0.05309125043928234
gnomad_exp_mis,0.052979268356415594
CL_1000849_me,0.052760478141701525
gnomad_obs_syn,0.052703554026808555
gnomad_exp_lof,0.0520670657491281
gtex_prostate,0.05160796584079856
gtex_fallopian_tube,0.05124807418980351
gtex_urinary_bladder,0.05093840506499629
gnomad_num_coding_exons,0.049364361129067016
gnomad_mu_lof,0.04933464881525089
gnomad_mu_mis,0.048263629574309186
gnomad_possible_lof,0.047624281439998604
gnomad_cds_length,0.04709191543417113
gnomad_possible_mis,0.0463828314295604
gnomad_obs_mis,0.04595650696568128
