feature,perm_imp,scoring
gnomad_pLI,0.07987406883283114,roc_auc
gtex_kidney,0.043554375392541235,roc_auc
gnomad_p,0.03631492332032153,roc_auc
gtex_adipose_tissue,0.021801435806110648,roc_auc
max_mgi_kid,0.014741260742707674,roc_auc
gnomad_exp_hom_lof,0.010948220347741854,roc_auc
gnomad_max_af,0.010773713458893464,roc_auc
gtex_brain_median,0.008980943370725858,roc_auc
gtex_adrenal_gland,0.006577200416590556,roc_auc
gtex_liver,0.006013928750308084,roc_auc
gtex_spinal_cord,0.0053119260949413775,roc_auc
gtex_lung,0.004956552157286809,roc_auc
gtex_colon,0.0048190136981945296,roc_auc
gnomad_syn_z,0.004560632199899861,roc_auc
avg_phasCons_exons,0.004446944340650227,roc_auc
gtex_skeletal_muscle,0.004049831853271124,roc_auc
gtex_retina,0.003595080416272478,roc_auc
no_paralogues_75,0.0035294912667053644,roc_auc
gtex_salivary_gland,0.002933623780638128,roc_auc
gnomad_oe_syn,0.0028537242711654588,roc_auc
gnomad_gene_length,0.002620783412702865,roc_auc
gtex_fallopian_tube,0.002288862564893601,roc_auc
no_paralogues_85,0.0022876700349014458,roc_auc
gnomad_oe_mis_pphen,0.0021958452255074644,roc_auc
gtex_urinary_bladder,0.0021242934259796398,roc_auc
gtex_esophagus,0.0020336611465778366,roc_auc
gnomad_oe_lof,0.0019561466970894337,roc_auc
gtex_cervix,0.0018424588378397778,roc_auc
gtex_ovary,0.0017446713784851741,roc_auc
metanephric_perc_expr,0.0014131480406733177,roc_auc
gtex_small_intestine,0.00131257801133704,roc_auc
mesangial_nTPM,0.0012199581819482886,roc_auc
gnomad_lof_z,0.0010335259931787632,roc_auc
gtex_tau,0.0009738994935722944,roc_auc
gnomad_obs_lof,0.0009560115436903826,roc_auc
avg_exon_CpG_o2e_ratio,0.0009436887337716859,roc_auc
gtex_endometrium,0.0008939999840996471,roc_auc
gtex_pituitary_gland,0.0008812796641835874,roc_auc
vascular_endothelial_perc_expr,0.0008387460944643043,roc_auc
metanephric_nTPM,0.0007918399147738286,roc_auc
mesangial_perc_expr,0.0007342009651543524,roc_auc
no_paralogues_95,0.0007190955852539593,roc_auc
gtex_vagina,0.0006892823354507583,roc_auc
gtex_heart_muscle,0.0006829221754927506,roc_auc
fetal_kidney_tau,0.0006618541456317129,roc_auc
gtex_pancreas,0.000606202745999096,roc_auc
gtex_stomach,0.0005728119062193837,roc_auc
gnomad_pRec,0.0005441911864083159,roc_auc
avg_phasCons_promoter,0.0004952974567310475,roc_auc
gnomad_pNull,0.00048615472679147675,roc_auc
gnomad_oe_lof_upper_rank,0.0004801920768307655,roc_auc
ureteric_bud_nTPM,0.0004424286270799715,roc_auc
vascular_endothelial_nTPM,0.0003983050173712144,roc_auc
prom_CpG_o2e_ratio,0.00036570919758638354,roc_auc
gnomad_n_sites,0.0003466287177122052,roc_auc
gnomad_classic_caf,0.00021306535859382246,roc_auc
gtex_testis,0.00017848198882206568,roc_auc
gtex_thyroid_gland,0.00016933925888245048,roc_auc
gtex_skin,0.00010653267929692234,roc_auc
gtex_breast,6.399910957772814e-05,roc_auc
ureteric_bud_perc_expr,5.644641962754271e-05,roc_auc
stromal_nTPM,3.617340976129757e-05,roc_auc
gnomad_cds_length,2.901822980849733e-05,roc_auc
CL_1000768_me,1.550288989768944e-05,roc_auc
CL_1000849_me,9.937749934429973e-06,roc_auc
CL_1001432_me,9.540239937044781e-06,roc_auc
CL_1001111_me,5.565139963326082e-06,roc_auc
CL_1001318_me,4.770119968577902e-06,roc_auc
CL_0002306_pc,2.7825699816741435e-06,roc_auc
CL_1000849_pc,2.385059984288951e-06,roc_auc
CL_1001107_me,1.987549986903758e-06,roc_auc
CL_1000692_me,1.5900399894963612e-06,roc_auc
CL_1001111_pc,1.192529992177782e-06,roc_auc
CL_1000452_pc,1.192529992177782e-06,roc_auc
