feature,perm_imp,scoring
max_mgi_kid,0.06854384137761053,roc_auc
gnomad_max_af,0.06256886860704532,roc_auc
gnomad_oe_lof_upper_rank,0.016923988138301538,roc_auc
gtex_liver,0.01251858359237723,roc_auc
gnomad_syn_z,0.00579172066177458,roc_auc
gnomad_oe_lof,0.0029453503255605362,roc_auc
gtex_kidney,0.0026831924822908527,roc_auc
no_paralogues_85,0.0023445139645261294,roc_auc
avg_phasCons_exons,0.002213931930387947,roc_auc
gnomad_oe_syn,0.0020861324662313717,roc_auc
no_paralogues_75,0.0016840511038851646,roc_auc
CL_1001432_me,0.001539357464840152,roc_auc
gnomad_lof_z,0.001396253865784658,roc_auc
gtex_tau,0.0012370511118353633,roc_auc
gnomad_exp_mis_pphen,0.0011124317276577811,roc_auc
gnomad_obs_mis_pphen,0.00032913827782758974,roc_auc
no_paralogues_95,0.00025540017331424634,roc_auc
gnomad_pNull,0.00025222009333520924,roc_auc
CL_0000115_pc,0.0002021338336658296,roc_auc
CL_1001431_me,0.00019199732873269592,roc_auc
gnomad_pLI,0.0001506562890055685,roc_auc
gtex_adrenal_gland,9.043352440296637e-05,roc_auc
metanephric_nTPM,1.570164489623771e-05,roc_auc
gnomad_exp_mis,0.0,roc_auc
gnomad_mu_lof,0.0,roc_auc
CL_1000849_me,0.0,roc_auc
gnomad_p,0.0,roc_auc
gnomad_possible_syn,0.0,roc_auc
gnomad_oe_mis,0.0,roc_auc
gnomad_obs_lof,0.0,roc_auc
gnomad_pRec,0.0,roc_auc
gnomad_possible_lof,0.0,roc_auc
gnomad_exp_lof,0.0,roc_auc
gnomad_exp_syn,0.0,roc_auc
gnomad_obs_syn,0.0,roc_auc
CL_0000653_pc,0.0,roc_auc
gnomad_possible_mis_pphen,0.0,roc_auc
CL_1000452_me,0.0,roc_auc
gnomad_gene_length,0.0,roc_auc
CL_1001318_me,0.0,roc_auc
CL_1001111_me,0.0,roc_auc
CL_1001107_me,0.0,roc_auc
CL_1001106_me,0.0,roc_auc
gnomad_exp_hom_lof,0.0,roc_auc
CL_1000768_me,0.0,roc_auc
gnomad_mu_syn,0.0,roc_auc
CL_0002306_me,0.0,roc_auc
CL_0000653_me,0.0,roc_auc
CL_0000115_me,0.0,roc_auc
gnomad_mis_z,0.0,roc_auc
gnomad_num_coding_exons,0.0,roc_auc
gnomad_cds_length,0.0,roc_auc
CL_1000692_me,0.0,roc_auc
gnomad_oe_mis_pphen,0.0,roc_auc
gnomad_possible_mis,0.0,roc_auc
gnomad_obs_mis,0.0,roc_auc
CL_1001432_pc,0.0,roc_auc
gtex_esophagus,0.0,roc_auc
gtex_colon,0.0,roc_auc
CL_1000692_pc,0.0,roc_auc
gtex_cervix,0.0,roc_auc
CL_1000768_pc,0.0,roc_auc
CL_1000849_pc,0.0,roc_auc
CL_1001106_pc,0.0,roc_auc
prom_CpG_o2e_ratio,0.0,roc_auc
CL_1001111_pc,0.0,roc_auc
CL_1001318_pc,0.0,roc_auc
CL_1001431_pc,0.0,roc_auc
CL_1000452_pc,0.0,roc_auc
gnomad_mu_mis,0.0,roc_auc
fetal_kidney_tau,0.0,roc_auc
mesangial_perc_expr,0.0,roc_auc
ureteric_bud_perc_expr,0.0,roc_auc
stromal_perc_expr,0.0,roc_auc
vascular_endothelial_perc_expr,0.0,roc_auc
mesangial_nTPM,0.0,roc_auc
ureteric_bud_nTPM,0.0,roc_auc
stromal_nTPM,0.0,roc_auc
vascular_endothelial_nTPM,0.0,roc_auc
gtex_adipose_tissue,0.0,roc_auc
gtex_breast,0.0,roc_auc
avg_phasCons_promoter,0.0,roc_auc
gtex_brain_median,0.0,roc_auc
gtex_vagina,0.0,roc_auc
gtex_urinary_bladder,0.0,roc_auc
gnomad_n_sites,0.0,roc_auc
gnomad_classic_caf,0.0,roc_auc
avg_exon_CpG_o2e_ratio,0.0,roc_auc
CL_1001107_pc,0.0,roc_auc
CL_0002306_pc,0.0,roc_auc
gtex_endometrium,0.0,roc_auc
gtex_fallopian_tube,0.0,roc_auc
gtex_heart_muscle,0.0,roc_auc
gtex_lung,0.0,roc_auc
gtex_ovary,0.0,roc_auc
gtex_pancreas,0.0,roc_auc
gtex_pituitary_gland,0.0,roc_auc
gtex_prostate,0.0,roc_auc
gtex_retina,0.0,roc_auc
gtex_salivary_gland,0.0,roc_auc
gtex_skeletal_muscle,0.0,roc_auc
gtex_skin,0.0,roc_auc
gtex_small_intestine,0.0,roc_auc
gtex_spinal_cord,0.0,roc_auc
gtex_spleen,0.0,roc_auc
gtex_stomach,0.0,roc_auc
gtex_testis,0.0,roc_auc
gtex_thyroid_gland,0.0,roc_auc
metanephric_perc_expr,-9.18248093940477e-05,roc_auc
