feature,perm_imp,scoring
gnomad_exp_hom_lof,0.05689759347447605,roc_auc
gnomad_pLI,0.052220292090346176,roc_auc
gtex_kidney,0.03137148899294835,roc_auc
gnomad_max_af,0.021103805760714956,roc_auc
gtex_adrenal_gland,0.01755125891416174,roc_auc
max_mgi_kid,0.016489112201172017,roc_auc
gnomad_classic_caf,0.016246829857770973,roc_auc
gtex_skeletal_muscle,0.014897482171676746,roc_auc
gnomad_p,0.014691969503033109,roc_auc
metanephric_nTPM,0.011642272803161258,roc_auc
gtex_pancreas,0.0107828561888333,roc_auc
gtex_liver,0.008000683717195645,roc_auc
gtex_endometrium,0.005826701541543922,roc_auc
gtex_esophagus,0.0054411168440887895,roc_auc
gtex_spinal_cord,0.005264224895256198,roc_auc
avg_phasCons_exons,0.0046238362894828414,roc_auc
gnomad_syn_z,0.004576532599795025,roc_auc
gtex_retina,0.0044147460308628485,roc_auc
gtex_pituitary_gland,0.00416590477250518,roc_auc
gtex_small_intestine,0.003665439685808258,roc_auc
ureteric_bud_nTPM,0.0036062106961991303,roc_auc
gtex_skin,0.0032114832688043826,roc_auc
gtex_cervix,0.0029197109307300463,roc_auc
no_paralogues_75,0.0023612093844161295,roc_auc
gtex_ovary,0.0023214583846784542,roc_auc
gtex_breast,0.0022463289951743627,roc_auc
gtex_prostate,0.002018555766677621,roc_auc
gtex_salivary_gland,0.0019855624368954492,roc_auc
no_paralogues_85,0.0018686944976667342,roc_auc
gtex_fallopian_tube,0.0018639243776982007,roc_auc
gtex_adipose_tissue,0.0018450426528228813,roc_auc
gtex_brain_median,0.0016910075288395277,roc_auc
gnomad_gene_length,0.0016051453694061913,roc_auc
gtex_spleen,0.0015645993496737677,roc_auc
gtex_testis,0.0015180906799807659,roc_auc
gtex_colon,0.001509345460038425,roc_auc
gnomad_obs_mis_pphen,0.0014596567103664303,roc_auc
gtex_vagina,0.0013718070009462347,roc_auc
gtex_urinary_bladder,0.0013364286111797296,roc_auc
gtex_lung,0.0012728270115994755,roc_auc
metanephric_perc_expr,0.0011571516023629823,roc_auc
no_paralogues_95,0.0011106429326699142,roc_auc
fetal_kidney_tau,0.0010208056732628145,roc_auc
gtex_heart_muscle,0.0008939999840997581,roc_auc
vascular_endothelial_perc_expr,0.0007954175047504508,roc_auc
gnomad_exp_mis_pphen,0.0007906473847819173,roc_auc
gtex_stomach,0.0007481138150625455,roc_auc
gnomad_n_sites,0.0007385735751255895,roc_auc
gnomad_oe_syn,0.0006940524554193584,roc_auc
gtex_tau,0.0006328359158234154,roc_auc
gnomad_mis_z,0.0005155704665973815,roc_auc
gtex_thyroid_gland,0.0005139804266079073,roc_auc
gnomad_oe_mis_pphen,0.0004714468568885799,roc_auc
gnomad_possible_mis,0.0004531613970092829,roc_auc
gnomad_possible_mis_pphen,0.0004014850973503625,roc_auc
vascular_endothelial_nTPM,0.0003883672674369398,roc_auc
gnomad_lof_z,0.00038796975743955465,roc_auc
ureteric_bud_perc_expr,0.0003176104879039299,roc_auc
gnomad_possible_syn,0.0002957474380481884,roc_auc
stromal_nTPM,0.00028938727809020294,roc_auc
mesangial_nTPM,0.00024168607840500123,roc_auc
gnomad_mu_mis,0.00023015828848109708,roc_auc
gnomad_obs_syn,0.00018563716877495473,roc_auc
gnomad_possible_lof,0.00014151355906615314,roc_auc
gnomad_mu_syn,0.00012084303920263384,roc_auc
gnomad_mu_lof,8.983725940718834e-05,roc_auc
gnomad_oe_lof,8.069452946766198e-05,roc_auc
avg_exon_CpG_o2e_ratio,7.830946948328421e-05,roc_auc
gnomad_exp_syn,7.632191949644707e-05,roc_auc
gnomad_cds_length,7.155179952791357e-05,roc_auc
stromal_perc_expr,6.519163956990593e-05,roc_auc
CL_1000768_me,4.690617969049793e-05,roc_auc
gnomad_exp_mis,4.531613970102377e-05,roc_auc
mesangial_perc_expr,2.901822980863056e-05,roc_auc
gnomad_exp_lof,2.782569981651939e-05,roc_auc
CL_1000849_me,2.6235659826956415e-05,roc_auc
gnomad_obs_mis,2.3453089845415498e-05,roc_auc
CL_1000692_pc,2.0670519863741353e-05,roc_auc
CL_1001111_me,1.7887949882022804e-05,roc_auc
CL_0002306_pc,1.2322809918829946e-05,roc_auc
CL_1000692_me,7.155179952955671e-06,roc_auc
CL_1001318_pc,2.7825699817851658e-06,roc_auc
CL_1001106_pc,2.385059984399973e-06,roc_auc
CL_1001431_pc,2.385059984288951e-06,roc_auc
CL_1001106_me,1.5900399896517924e-06,roc_auc
CL_0000653_me,-1.192529991977942e-06,roc_auc
CL_1001318_me,-1.1925299920445554e-06,roc_auc
CL_0000115_pc,-1.5900399894075435e-06,roc_auc
CL_1001111_pc,-3.1800799788817e-06,roc_auc
CL_1001107_pc,-3.975099973652085e-06,roc_auc
CL_1000452_me,-6.757669955215207e-06,roc_auc
CL_0000115_me,-6.757669955259616e-06,roc_auc
CL_1000452_pc,-7.155179952689217e-06,roc_auc
