feature,perm_imp,scoring
max_mgi_kid,0.03699824300581154,roc_auc
gnomad_max_af,0.02151681864798898,roc_auc
gtex_liver,0.00324050149861268,roc_auc
fetal_kidney_tau,0.0017502365184484114,roc_auc
no_paralogues_75,0.0013658443509854123,roc_auc
avg_phasCons_promoter,0.0009858247934935616,roc_auc
gnomad_oe_syn,0.0009424962037794859,roc_auc
gtex_kidney,0.0008570315543436014,roc_auc
gtex_testis,0.0007576540549994127,roc_auc
avg_phasCons_exons,0.000682922175492684,roc_auc
gnomad_mis_z,0.0005481662863821013,roc_auc
gtex_esophagus,0.0005135829166103445,roc_auc
gtex_adipose_tissue,0.0005060302266602478,roc_auc
gnomad_syn_z,0.00046389416693828347,roc_auc
gtex_retina,0.00044322364707478635,roc_auc
gnomad_oe_mis_pphen,0.0004201680672269115,roc_auc
gnomad_possible_mis_pphen,0.0004193730472321189,roc_auc
gtex_adrenal_gland,0.0004138079072688594,roc_auc
gtex_salivary_gland,0.00040784525730821477,roc_auc
gnomad_n_sites,0.0003669017275784503,roc_auc
gnomad_classic_caf,0.0003513988376807831,roc_auc
CL_1001432_me,0.0003315233378119231,roc_auc
gtex_pancreas,0.00032118807788015233,roc_auc
prom_CpG_o2e_ratio,0.00031125032794574457,roc_auc
ureteric_bud_nTPM,0.0003036976379955592,roc_auc
gtex_fallopian_tube,0.0002897847880873883,roc_auc
gnomad_num_coding_exons,0.0002726918582002469,roc_auc
gtex_tau,0.0002659341882448096,roc_auc
gnomad_oe_mis,0.0002468537083707867,roc_auc
CL_1001431_me,0.00022737571849926753,roc_auc
gtex_brain_median,0.00022618318850720076,roc_auc
gtex_skin,0.00022578567850981557,roc_auc
gnomad_obs_syn,0.00022181057853605247,roc_auc
gnomad_mu_syn,0.00021704045856756337,roc_auc
gnomad_exp_mis_pphen,0.00020789772862785937,roc_auc
gnomad_obs_mis_pphen,0.00020750021863049639,roc_auc
gnomad_gene_length,0.0002019350786672147,roc_auc
gnomad_pRec,0.00020114005867248873,roc_auc
gnomad_mu_mis,0.00019199732873278474,roc_auc
gnomad_pNull,0.00017450688884823595,roc_auc
gtex_vagina,0.00016337660892173922,roc_auc
avg_exon_CpG_o2e_ratio,0.0001597990189453391,roc_auc
metanephric_nTPM,0.0001590039989505687,roc_auc
CL_0000115_me,0.00014747620902666458,roc_auc
gtex_prostate,0.00014469363904501265,roc_auc
gnomad_possible_syn,0.00013952600907913838,roc_auc
CL_1001106_me,0.00013117829913424916,roc_auc
no_paralogues_95,0.000129985769142138,roc_auc
ureteric_bud_perc_expr,0.00012839572915257502,roc_auc
CL_1001431_pc,0.00012163805919722659,roc_auc
CL_1000768_me,0.00012044552920507102,roc_auc
CL_0002306_me,0.00011925299921293764,roc_auc
gnomad_possible_mis,0.00011766295922344128,roc_auc
CL_1001111_me,0.0001160729192339005,roc_auc
gnomad_mu_lof,0.00011567540923655973,roc_auc
CL_0002306_pc,0.00011090528926802624,roc_auc
mesangial_nTPM,0.00010494263930740377,roc_auc
mesangial_perc_expr,8.466962944124745e-05,roc_auc
gtex_cervix,8.228456945689189e-05,roc_auc
no_paralogues_85,7.870697948053618e-05,roc_auc
gtex_skeletal_muscle,7.671942949365463e-05,roc_auc
gnomad_p,7.115428953037295e-05,roc_auc
CL_1001106_pc,6.9564249540921e-05,roc_auc
CL_1001432_pc,6.558914956715789e-05,roc_auc
gnomad_possible_lof,6.519163956975049e-05,roc_auc
metanephric_perc_expr,6.360159958020972e-05,roc_auc
gnomad_cds_length,6.081902959860219e-05,roc_auc
gtex_spleen,5.406135964320935e-05,roc_auc
gnomad_oe_lof,5.207380965630559e-05,roc_auc
gtex_thyroid_gland,4.7303689687794306e-05,roc_auc
gnomad_obs_mis,4.4521119706164566e-05,roc_auc
gnomad_obs_lof,4.332858971400899e-05,roc_auc
CL_1001107_me,3.1800799790171476e-05,roc_auc
CL_1001318_pc,2.7428189819023173e-05,roc_auc
CL_1001318_me,2.4248109839941635e-05,roc_auc
vascular_endothelial_perc_expr,2.18630498557415e-05,roc_auc
gtex_lung,2.106802986094891e-05,roc_auc
CL_1001111_pc,1.6297909892504237e-05,roc_auc
CL_1000692_me,1.3912849908259695e-05,roc_auc
stromal_perc_expr,1.0732769929133745e-05,roc_auc
CL_1000768_pc,9.937749934496587e-06,roc_auc
CL_0000653_pc,9.937749934452177e-06,roc_auc
gtex_heart_muscle,9.937749934429973e-06,roc_auc
gtex_endometrium,9.540239937044781e-06,roc_auc
CL_1000849_pc,7.155179952800239e-06,roc_auc
gtex_small_intestine,6.360159958029854e-06,roc_auc
gnomad_exp_syn,5.962649960666866e-06,roc_auc
gnomad_exp_mis,5.962649960666866e-06,roc_auc
gtex_breast,5.565139963348287e-06,roc_auc
vascular_endothelial_nTPM,3.975099973807516e-06,roc_auc
CL_1000452_me,2.782569981696348e-06,roc_auc
CL_1001107_pc,1.590039989474157e-06,roc_auc
CL_0000115_pc,7.95019994814794e-07,roc_auc
gtex_spinal_cord,3.9750999738519253e-07,roc_auc
gnomad_exp_hom_lof,0.0,roc_auc
CL_0000653_me,0.0,roc_auc
CL_1000452_pc,0.0,roc_auc
gtex_stomach,0.0,roc_auc
CL_1000692_pc,0.0,roc_auc
gtex_pituitary_gland,-3.975099973629881e-07,roc_auc
gtex_colon,-2.782569981651939e-06,roc_auc
stromal_nTPM,-9.142729939659589e-06,roc_auc
gnomad_exp_lof,-9.54023993708919e-06,roc_auc
gnomad_lof_z,-9.937749934407769e-06,roc_auc
gtex_ovary,-1.1130279926563347e-05,roc_auc
gnomad_pLI,-2.504312983471202e-05,roc_auc
gtex_urinary_bladder,-2.7428189818978765e-05,roc_auc
CL_1000849_me,-3.339083977962343e-05,roc_auc
gnomad_oe_lof_upper_rank,-0.00010136504933100365,roc_auc
