feature,perm_imp,scoring
max_mgi_kid,0.009787888665400035,roc_auc
gnomad_max_af,0.0030429390299167025,roc_auc
gtex_liver,0.0017546091284196708,roc_auc
gnomad_classic_caf,0.0010975251027563805,roc_auc
avg_phasCons_exons,0.0008586215943332531,roc_auc
gnomad_lof_z,0.0007974050547371991,roc_auc
gnomad_exp_hom_lof,0.0007822996748368727,roc_auc
metanephric_perc_expr,0.0007047852253485587,roc_auc
gnomad_p,0.0007012076353721142,roc_auc
gnomad_oe_lof_upper_rank,0.0006101778459729034,roc_auc
gnomad_oe_mis_pphen,0.0005469737563901234,roc_auc
gnomad_pRec,0.0005461787363953086,roc_auc
gnomad_oe_syn,0.0005370360064556711,roc_auc
fetal_kidney_tau,0.0005302783365002562,roc_auc
gnomad_oe_lof,0.0005227256465501595,roc_auc
gtex_kidney,0.0005028501466812774,roc_auc
gnomad_mis_z,0.0004901298267652621,roc_auc
gtex_tau,0.00046031657696199435,roc_auc
gnomad_syn_z,0.00045196886701710516,roc_auc
gnomad_pNull,0.00044481368706430493,roc_auc
mesangial_nTPM,0.0004360684671219861,roc_auc
ureteric_bud_nTPM,0.0004312983471535858,roc_auc
metanephric_nTPM,0.0004205655772243633,roc_auc
gnomad_oe_mis,0.00040426766733197005,roc_auc
gnomad_pLI,0.0004018826073477033,roc_auc
mesangial_perc_expr,0.00038717473744480645,roc_auc
ureteric_bud_perc_expr,0.0003839946574657249,roc_auc
gnomad_mu_lof,0.0003680942575706947,roc_auc
gnomad_n_sites,0.0003665042175811539,roc_auc
CL_1001432_me,0.00035696397764413136,roc_auc
gtex_adrenal_gland,0.0003414610877464419,roc_auc
gnomad_possible_mis_pphen,0.00033549843778579724,roc_auc
gnomad_obs_syn,0.00032754823783833766,roc_auc
prom_CpG_o2e_ratio,0.0003199955478881744,roc_auc
gtex_pancreas,0.00030886526796154446,roc_auc
gtex_testis,0.00030051755801669967,roc_auc
vascular_endothelial_nTPM,0.00028183458813999527,roc_auc
CL_0002306_me,0.0002814370781425657,roc_auc
gnomad_mu_mis,0.00027865450816100257,roc_auc
gnomad_exp_lof,0.00027825699816361735,roc_auc
avg_exon_CpG_o2e_ratio,0.00027467940818719504,roc_auc
vascular_endothelial_perc_expr,0.0002639466382580391,roc_auc
gtex_heart_muscle,0.00025400888832367575,roc_auc
CL_1001431_me,0.00024764872836555705,roc_auc
gnomad_num_coding_exons,0.0002472512183681719,roc_auc
gtex_ovary,0.0002428786083971124,roc_auc
gnomad_gene_length,0.0002385059984259863,roc_auc
gnomad_obs_lof,0.0002381084884285789,roc_auc
gnomad_exp_mis,0.00023214583846793425,roc_auc
gnomad_exp_mis_pphen,0.00023055579847846007,roc_auc
no_paralogues_75,0.0002285682484915341,roc_auc
gnomad_mu_syn,0.00022697820850201556,roc_auc
gtex_prostate,0.00022658069850463037,roc_auc
gnomad_obs_mis,0.0002253881685125858,roc_auc
gtex_lung,0.00021743796856503738,roc_auc
gtex_brain_median,0.00021743796856501518,roc_auc
gtex_pituitary_gland,0.00021386037858863726,roc_auc
avg_phasCons_promoter,0.00021028278861221495,roc_auc
gtex_endometrium,0.00020551266864370364,roc_auc
gnomad_possible_mis,0.00020511515864636288,roc_auc
gtex_skin,0.00020471764864897767,roc_auc
gnomad_possible_lof,0.00019756246869615524,roc_auc
gtex_skeletal_muscle,0.00019676744870145146,roc_auc
gtex_vagina,0.00018881724875392526,roc_auc
gnomad_possible_syn,0.00018881724875385864,roc_auc
gtex_spinal_cord,0.0001828545987932584,roc_auc
gtex_thyroid_gland,0.00018086704880635463,roc_auc
gtex_colon,0.00017569941884059136,roc_auc
gtex_spleen,0.00017569941884050256,roc_auc
gtex_esophagus,0.0001729168488588284,roc_auc
gnomad_exp_syn,0.00016814672889033932,roc_auc
CL_1000849_me,0.00016735170889554675,roc_auc
CL_1001106_me,0.0001649666489113466,roc_auc
gtex_adipose_tissue,0.00016258158892701324,roc_auc
gnomad_obs_mis_pphen,0.0001605940389402205,roc_auc
gtex_retina,0.00016019652894279092,roc_auc
gtex_small_intestine,0.00015860648895331674,roc_auc
gtex_salivary_gland,0.0001514513090005609,roc_auc
gtex_urinary_bladder,0.0001514513090005387,roc_auc
CL_1000768_me,0.00014469363904514587,roc_auc
gnomad_cds_length,0.00014469363904505704,roc_auc
CL_0002306_pc,0.0001355509091055085,roc_auc
CL_0000115_me,0.00013316584912124175,roc_auc
gtex_breast,0.00013237082912642695,roc_auc
stromal_perc_expr,0.00012799821915532306,roc_auc
stromal_nTPM,0.00012004801920781905,roc_auc
gtex_fallopian_tube,0.00011845797921830047,roc_auc
CL_1001111_me,0.0001001725193389591,roc_auc
no_paralogues_85,9.897998934684792e-05,roc_auc
CL_1001431_pc,9.540239937044781e-05,roc_auc
