feature,perm_imp,scoring
fetal_kidney_tau,0.05489533561769082,roc_auc
avg_phasCons_exons,0.0506403886057734,roc_auc
gtex_tau,0.05015105379900309,roc_auc
avg_exon_CpG_o2e_ratio,0.049320257904486284,roc_auc
prom_CpG_o2e_ratio,0.049236383295039855,roc_auc
gnomad_oe_lof_upper_rank,0.04914416097564853,roc_auc
gnomad_oe_lof,0.04866476391881256,roc_auc
gnomad_oe_mis_pphen,0.04517740871182914,roc_auc
gnomad_pRec,0.04511817972222001,roc_auc
gnomad_n_sites,0.04262141942869859,roc_auc
gnomad_lof_z,0.04248348345960899,roc_auc
gnomad_oe_syn,0.042473545709674584,roc_auc
gnomad_num_coding_exons,0.04180215132410581,roc_auc
gnomad_pNull,0.04161253905535722,roc_auc
gnomad_syn_z,0.04152270179595015,roc_auc
gnomad_oe_mis,0.04135495257705735,roc_auc
gnomad_obs_lof,0.04039496593339322,roc_auc
gnomad_mis_z,0.040192235834731235,roc_auc
max_mgi_kid,0.038566022435464295,roc_auc
gnomad_exp_lof,0.03853978677563743,roc_auc
gnomad_mu_lof,0.03820945596781753,roc_auc
gnomad_obs_mis,0.038000365709197514,roc_auc
gnomad_exp_syn,0.0378310264503152,roc_auc
avg_phasCons_promoter,0.03767957514131477,roc_auc
gnomad_obs_mis_pphen,0.037595303021871015,roc_auc
gnomad_exp_mis,0.03753368897227758,roc_auc
gnomad_possible_lof,0.03705429191544172,roc_auc
gnomad_possible_mis,0.03692072855632318,roc_auc
gnomad_cds_length,0.03679789796713388,roc_auc
gnomad_obs_syn,0.036685005127878936,roc_auc
gnomad_mu_syn,0.03644610161945574,roc_auc
gnomad_mu_mis,0.03638687262984661,roc_auc
gnomad_possible_syn,0.036370574719954196,roc_auc
gnomad_exp_mis_pphen,0.0357596018539867,roc_auc
gnomad_possible_mis_pphen,0.03538753249644226,roc_auc
no_paralogues_75,0.030403154639339226,roc_auc
ureteric_bud_perc_expr,0.025470453081894995,roc_auc
gnomad_gene_length,0.024610638957569785,roc_auc
metanephric_perc_expr,0.023216968906767988,roc_auc
CL_0002306_me,0.023133094297321577,roc_auc
no_paralogues_85,0.022316211252712992,roc_auc
CL_1001106_me,0.021365367338988594,roc_auc
stromal_perc_expr,0.019941884038383574,roc_auc
CL_1001431_me,0.019421543451817836,roc_auc
CL_0000115_me,0.019029996104402057,roc_auc
vascular_endothelial_perc_expr,0.01820277779986168,roc_auc
