feature,perm_imp,scoring
max_mgi_kid,0.016028000604215296,roc_auc
gnomad_max_af,0.0029026180008427495,roc_auc
gtex_liver,0.0022427514051979623,roc_auc
gnomad_p,0.0010975251027564026,roc_auc
gnomad_classic_caf,0.0009285833538714039,roc_auc
gnomad_exp_hom_lof,0.0009222231939133962,roc_auc
gnomad_lof_z,0.0008812796641836318,roc_auc
gnomad_oe_lof_upper_rank,0.0008013801547110067,roc_auc
fetal_kidney_tau,0.0006582765556554015,roc_auc
gnomad_syn_z,0.0006372085257944527,roc_auc
gnomad_pNull,0.0006185255559178371,roc_auc
metanephric_nTPM,0.0005847372061408507,roc_auc
gnomad_oe_mis_pphen,0.0005755944762011022,roc_auc
avg_phasCons_exons,0.0005751969662037171,roc_auc
gnomad_oe_syn,0.0005596940763061165,roc_auc
metanephric_perc_expr,0.0005410111064293232,roc_auc
gtex_tau,0.0005282907865133302,roc_auc
gtex_kidney,0.0005036451666759589,roc_auc
prom_CpG_o2e_ratio,0.0004662792269226168,roc_auc
vascular_endothelial_nTPM,0.00045037882702751996,roc_auc
gtex_testis,0.0004416336070853122,roc_auc
gnomad_oe_lof,0.0004388510371035936,roc_auc
ureteric_bud_nTPM,0.00042970830716395627,roc_auc
gnomad_pRec,0.0004185780272374373,roc_auc
stromal_nTPM,0.00041341039727156305,roc_auc
mesangial_nTPM,0.00041182035728204447,roc_auc
gnomad_mu_lof,0.00040824276730562216,roc_auc
CL_1001432_me,0.0003863797174499473,roc_auc
ureteric_bud_perc_expr,0.0003800195574919618,roc_auc
gnomad_mu_mis,0.000379224537497147,roc_auc
mesangial_perc_expr,0.0003617340976126204,roc_auc
avg_exon_CpG_o2e_ratio,0.0003529888776703016,roc_auc
gnomad_exp_mis_pphen,0.0003494112876939459,roc_auc
gnomad_mis_z,0.00033867851776476777,roc_auc
gnomad_num_coding_exons,0.00032913827782774516,roc_auc
gnomad_exp_lof,0.00032357313786453014,roc_auc
CL_0002306_me,0.00029932502802447746,roc_auc
gtex_spinal_cord,0.00029614494804552915,roc_auc
CL_1001431_me,0.0002897847880874549,roc_auc
gnomad_oe_mis,0.00028421964812421765,roc_auc
avg_phasCons_promoter,0.00028342462812942505,roc_auc
gnomad_gene_length,0.00028064205814783973,roc_auc
gnomad_possible_syn,0.00027189683820552093,roc_auc
