feature,rank_value
max_mgi_kid,5.0
gnomad_max_af,2.5
gnomad_p,1.2833333333333332
gtex_liver,1.1833333333333333
gnomad_classic_caf,0.9583333333333333
avg_phasCons_exons,0.7483516483516484
gtex_kidney,0.6023338220918866
gnomad_oe_lof_upper_rank,0.5388888888888889
gnomad_lof_z,0.5313852813852814
metanephric_nTPM,0.5307798481711525
metanephric_perc_expr,0.46636321195144725
gnomad_exp_hom_lof,0.4577109440267335
gnomad_syn_z,0.44965034965034967
gnomad_pNull,0.4405983821276175
fetal_kidney_tau,0.33174603174603173
gnomad_oe_syn,0.33166666666666667
gnomad_pRec,0.31264492753623185
gnomad_oe_mis_pphen,0.30918114143920594
gtex_tau,0.3041549953314659
mesangial_nTPM,0.29040755991975503
gnomad_oe_lof,0.2602564102564102
ureteric_bud_nTPM,0.25854162801779484
gnomad_mis_z,0.25408549783549783
mesangial_perc_expr,0.21349206349206348
gtex_testis,0.20227244941622347
gnomad_oe_mis,0.1761997437519259
ureteric_bud_perc_expr,0.17348265032162907
gnomad_n_sites,0.16675802299921977
CL_1001432_me,0.16441560632350105
vascular_endothelial_nTPM,0.15864023087815296
gnomad_mu_syn,0.1563755416696593
gnomad_obs_syn,0.14991878512865467
gnomad_exp_mis_pphen,0.14825637325637325
gnomad_mu_mis,0.14508258258258258
gtex_skeletal_muscle,0.14236549116157377
prom_CpG_o2e_ratio,0.1414918414918415
gnomad_pLI,0.1401499457219841
gnomad_mu_lof,0.138609610510871
vascular_endothelial_perc_expr,0.13801972943911106
avg_phasCons_promoter,0.13755346167091564
gtex_adrenal_gland,0.13698040310943538
gnomad_possible_syn,0.13210875262713334
gtex_ovary,0.12150978564771668
gnomad_gene_length,0.1189545490629082
gnomad_obs_lof,0.11817348008385743
gnomad_exp_lof,0.11553587344028521
CL_0002306_me,0.11515559373806797
stromal_nTPM,0.11277559290405537
gnomad_exp_mis,0.11044231523522001
gnomad_obs_mis_pphen,0.10825713892472566
gnomad_cds_length,0.1029870852754148
gtex_pancreas,0.10289449112978524
gnomad_exp_syn,0.0986172480105746
gtex_skin,0.09764413428206531
gnomad_possible_lof,0.09570266398819202
gnomad_obs_mis,0.09559744262881416
gnomad_possible_mis_pphen,0.09238897093993775
avg_exon_CpG_o2e_ratio,0.0903865317560566
gtex_heart_muscle,0.088954746803584
gnomad_num_coding_exons,0.08894791788627404
gtex_retina,0.08869328434090423
gtex_endometrium,0.08684841170923431
gtex_prostate,0.08502085208818244
CL_1001431_me,0.08267195137164177
CL_0002306_pc,0.08104430177868249
no_paralogues_75,0.0806533783969048
gtex_fallopian_tube,0.07987345987345988
gtex_adipose_tissue,0.07958700591645174
gtex_colon,0.07927695307764784
gtex_brain_median,0.07781051150522583
gtex_urinary_bladder,0.07760035323695544
stromal_perc_expr,0.07751889242431331
gtex_thyroid_gland,0.07716533202387248
gtex_salivary_gland,0.07693925743837554
gnomad_possible_mis,0.07682994326829944
gtex_small_intestine,0.07612808734866333
gtex_spleen,0.07522390123575765
gtex_lung,0.07339240643838345
gtex_pituitary_gland,0.07189579389067881
CL_1001106_me,0.07153101586858393
gtex_breast,0.07078424884006329
gtex_cervix,0.06778862099757622
no_paralogues_85,0.06675979630402781
gtex_vagina,0.06622632636306616
CL_1000768_me,0.06608651933460118
gtex_esophagus,0.0655684233860899
gtex_spinal_cord,0.0628757489229263
CL_0000115_me,0.061254501800720285
gtex_stomach,0.060456637315604245
CL_1001431_pc,0.05816111296738715
CL_1001106_pc,0.05767840333907758
CL_0000115_pc,0.05534120037393765
CL_1000849_me,0.0546258325715032
CL_1001111_me,0.05461703638421731
CL_1001432_pc,0.05367957267951058
no_paralogues_95,0.052060687533987
CL_1001107_me,0.051748128901526295
CL_1001318_me,0.05088981118575726
CL_1000849_pc,0.05021421002015301
CL_1001107_pc,0.04965141704457088
CL_1000452_pc,0.04943674439472759
CL_1001111_pc,0.04933003259108627
CL_1001318_pc,0.04905562224889956
CL_1000768_pc,0.048362813871363826
CL_0000653_me,0.04769921227264706
CL_1000692_pc,0.0474336909014725
CL_1000692_me,0.047363138395395854
CL_1000452_me,0.04717489792873323
CL_0000653_pc,0.046835530573352636
