feature,rank_value
gnomad_p,4.5
max_mgi_kid,3.0
gnomad_pLI,1.6666666666666665
gnomad_lof_z,1.125
avg_phasCons_exons,1.0
gnomad_syn_z,0.9166666666666666
gnomad_oe_lof,0.6646825396825397
gnomad_exp_hom_lof,0.5888888888888889
gtex_kidney,0.5837662337662337
gnomad_classic_caf,0.5607864357864358
gtex_liver,0.4762626262626263
gtex_adrenal_gland,0.41025641025641024
gnomad_max_af,0.4021978021978022
no_paralogues_75,0.3537087912087912
gtex_skeletal_muscle,0.3260854341736695
gtex_esophagus,0.317156862745098
gtex_adipose_tissue,0.3056372549019608
gtex_colon,0.27192982456140347
metanephric_nTPM,0.26900584795321636
gtex_salivary_gland,0.25
gtex_pancreas,0.22764916243177113
gtex_retina,0.21821852060982494
gnomad_oe_mis_pphen,0.21790890269151136
no_paralogues_85,0.2134006734006734
gtex_spinal_cord,0.19651979565772668
mesangial_nTPM,0.18813593813593815
gtex_endometrium,0.18723408137201242
gtex_skin,0.16642450142450144
stromal_nTPM,0.14814814814814814
gtex_heart_muscle,0.12866892969708535
gtex_testis,0.07515878616796048
gtex_cervix,0.07236877164934719
gtex_brain_median,0.07236877164934719
gtex_fallopian_tube,0.07236877164934719
gnomad_possible_syn,0.07236877164934719
gnomad_possible_mis_pphen,0.07236877164934719
gtex_breast,0.07236877164934719
CL_0000115_me,0.07236877164934719
gtex_lung,0.07236877164934719
gtex_vagina,0.07236877164934719
vascular_endothelial_nTPM,0.07236877164934719
ureteric_bud_perc_expr,0.07236877164934719
ureteric_bud_nTPM,0.07236877164934719
stromal_perc_expr,0.07236877164934719
prom_CpG_o2e_ratio,0.07236877164934719
no_paralogues_95,0.07236877164934719
metanephric_perc_expr,0.07236877164934719
mesangial_perc_expr,0.07236877164934719
gtex_urinary_bladder,0.07236877164934719
gtex_ovary,0.07236877164934719
gtex_thyroid_gland,0.07236877164934719
gtex_tau,0.07236877164934719
gtex_stomach,0.07236877164934719
gtex_spleen,0.07236877164934719
gtex_small_intestine,0.07236877164934719
gnomad_possible_lof,0.07236877164934719
gtex_prostate,0.07236877164934719
gtex_pituitary_gland,0.07236877164934719
gnomad_possible_mis,0.07236877164934719
gnomad_oe_syn,0.07236877164934719
gnomad_pRec,0.07236877164934719
CL_1001432_me,0.07236877164934719
CL_1001431_me,0.07236877164934719
CL_1001318_pc,0.07236877164934719
CL_1001318_me,0.07236877164934719
CL_1001111_pc,0.07236877164934719
CL_1001111_me,0.07236877164934719
CL_1001107_pc,0.07236877164934719
CL_1001107_me,0.07236877164934719
CL_1001106_pc,0.07236877164934719
CL_1001106_me,0.07236877164934719
CL_1000849_pc,0.07236877164934719
CL_1000849_me,0.07236877164934719
CL_1000768_pc,0.07236877164934719
CL_1000768_me,0.07236877164934719
CL_1000692_pc,0.07236877164934719
CL_1000692_me,0.07236877164934719
CL_1000452_pc,0.07236877164934719
CL_1000452_me,0.07236877164934719
CL_0002306_pc,0.07236877164934719
CL_0002306_me,0.07236877164934719
CL_0000653_pc,0.07236877164934719
CL_0000653_me,0.07236877164934719
CL_1001431_pc,0.07236877164934719
CL_1001432_pc,0.07236877164934719
gnomad_pNull,0.07236877164934719
avg_exon_CpG_o2e_ratio,0.07236877164934719
CL_0000115_pc,0.07236877164934719
gnomad_oe_mis,0.07236877164934719
gnomad_oe_lof_upper_rank,0.07236877164934719
gnomad_obs_syn,0.07236877164934719
gnomad_obs_mis_pphen,0.07236877164934719
gnomad_obs_mis,0.07236877164934719
gnomad_obs_lof,0.07236877164934719
gnomad_num_coding_exons,0.07236877164934719
gnomad_n_sites,0.07236877164934719
gnomad_mu_syn,0.07236877164934719
gnomad_mu_mis,0.07236877164934719
gnomad_mu_lof,0.07236877164934719
gnomad_mis_z,0.07236877164934719
gnomad_gene_length,0.07236877164934719
gnomad_exp_syn,0.07236877164934719
gnomad_exp_mis_pphen,0.07236877164934719
gnomad_exp_mis,0.07236877164934719
gnomad_exp_lof,0.07236877164934719
gnomad_cds_length,0.07236877164934719
fetal_kidney_tau,0.07236877164934719
avg_phasCons_promoter,0.07236877164934719
vascular_endothelial_perc_expr,0.07236877164934719
